Year,JD,Month,Day,Air Temp,Rainfall,Wind Speed,Wind direction,Net SW Radiation,Net LW Radiation ,Net Radiation,,,,,,,
2008,137,5,17,4.02,0,3.20,194.84,151.42,-27.14,124.28,,,,,,,
2008,138,5,18,-0.24,7.8,5.44,187.32,107.65,-9.27,98.38,,,,,,,
2008,139,5,19,-3.21,0,4.67,60.54,167.49,-35.46,132.03,,,,,,,
2008,140,5,20,-4.13,0,3.16,51.55,117.64,-22.61,95.02,,,,,,,
2008,141,5,21,-4.30,0,3.57,290.77,92.33,-18.93,73.39,,,,,,,
2008,142,5,22,-1.77,0,4.04,280.71,183.71,-41.38,142.34,,,,,,,
2008,143,5,23,-3.31,0,3.21,239.45,196.83,-49.13,147.70,,,,,,,
2008,144,5,24,-4.82,0,2.55,113.14,204.65,-48.30,156.36,,,,,,,
2008,145,5,25,-2.09,2.5,5.35,176.31,147.17,-40.54,106.63,,,,,,,
2008,146,5,26,1.74,0,2.73,201.29,224.65,-51.00,173.66,,,,,,,
2008,147,5,27,2.50,0,3.83,151.99,222.44,-47.46,174.97,,,,,,,
2008,148,5,28,0.68,0.6,3.47,203.89,176.22,-28.61,147.61,,,,,,,
2008,149,5,29,2.75,0,4.75,68.36,218.66,-35.66,183.00,,,,,,,
2008,150,5,30,1.29,0.1,5.19,53.02,127.68,-21.74,105.94,,,,,,,
2008,151,5,31,2.68,0,8.52,66.41,222.79,-35.75,187.04,,,,,,,
2008,152,6,1,-0.28,10.2,5.37,67.58,67.03,-5.11,61.93,,,,,,,
2008,153,6,2,-2.60,0,4.77,51.43,160.64,-21.31,139.33,,,,,,,
2008,154,6,3,-2.53,0,4.46,59.74,218.09,-51.59,166.51,,,,,,,
2008,155,6,4,2.84,0,5.97,75.30,294.68,-83.66,211.02,,,,,,,
2008,156,6,5,7.97,0,4.20,155.28,212.62,-54.31,158.31,,,,,,,
2008,157,6,6,2.51,4.2,3.02,264.52,156.39,-18.93,137.46,,,,,,,
2008,158,6,7,5.23,0,3.63,63.73,284.43,-57.64,226.79,,,,,,,
2008,159,6,8,3.87,0,4.00,271.29,281.27,-72.52,208.75,,,,,,,
2008,160,6,9,5.98,0,2.69,152.41,275.16,-74.94,200.20,,,,,,,
2008,161,6,10,4.65,0,3.29,320.74,233.40,-56.82,176.59,,,,,,,
2008,162,6,11,5.09,0,2.53,255.28,220.83,-47.31,173.52,,,,,,,
2008,163,6,12,7.76,2.8,2.15,74.46,102.98,-26.34,76.65,,,,,,,
2008,164,6,13,4.65,0,3.94,253.42,120.02,-10.09,109.93,,,,,,,
2008,165,6,14,1.78,5.5,4.14,302.99,117.79,-11.34,106.46,,,,,,,
2008,166,6,15,6.03,0,2.08,118.72,284.53,-69.88,214.65,,,,,,,
2008,167,6,16,13.33,0,4.62,120.49,284.75,-80.20,204.56,,,,,,,
2008,168,6,17,12.15,0.6,4.40,66.79,276.39,-63.94,212.44,,,,,,,
2008,169,6,18,4.13,0,4.70,46.16,127.46,-31.70,95.76,,,,,,,
2008,170,6,19,1.75,4.8,2.95,278.05,63.72,-8.57,55.15,,,,,,,
2008,171,6,20,5.34,0.3,3.17,169.49,167.97,-22.46,145.52,,,,,,,
2008,172,6,21,4.63,0,5.72,52.14,202.25,-37.60,164.65,,,,,,,
2008,173,6,22,15.00,0,4.38,122.59,200.36,-44.69,155.67,,,,,,,
2008,174,6,23,21.66,0,3.31,158.25,270.46,-80.23,190.22,,,,,,,
2008,175,6,24,13.64,0,3.96,187.36,278.71,-76.35,202.37,,,,,,,
2008,176,6,25,11.41,0,5.22,48.55,227.23,-58.53,168.69,,,,,,,
2008,177,6,26,7.34,6,6.06,46.38,62.12,-9.80,52.32,,,,,,,
2008,178,6,27,10.69,0.1,3.72,106.62,234.32,-41.19,193.13,,,,,,,
2008,179,6,28,15.61,0.1,3.89,107.47,193.77,-45.78,147.98,,,,,,,
2008,180,6,29,11.55,0,3.01,236.37,237.76,-60.70,177.06,,,,,,,
2008,181,6,30,15.72,0,3.47,80.32,276.18,-72.17,204.01,,,,,,,
2008,182,7,1,18.92,0,4.12,79.26,265.84,-85.24,180.60,,,,,,,
2008,183,7,2,19.34,0,2.52,111.96,244.83,-66.52,178.30,,,,,,,
2008,184,7,3,17.22,0,2.92,269.73,246.62,-65.69,180.93,,,,,,,
2008,185,7,4,11.50,0,3.37,324.33,116.51,-28.39,88.12,,,,,,,
2008,186,7,5,10.05,0,3.46,52.49,180.89,-35.85,145.04,,,,,,,
2008,187,7,6,9.46,0,4.09,56.68,238.70,-55.56,183.14,,,,,,,
2008,188,7,7,9.89,0,5.24,69.35,197.83,-45.74,152.08,,,,,,,
2008,189,7,8,9.50,0,5.80,62.43,145.67,-55.33,90.33,,,,,,,
2008,190,7,9,7.16,0,3.99,19.11,265.75,-88.61,177.13,,,,,,,
2008,191,7,10,8.21,0,3.77,79.34,256.30,-77.18,179.11,,,,,,,
2008,192,7,11,15.24,0,6.11,114.83,250.52,-82.10,168.40,,,,,,,
2008,193,7,12,15.18,0,4.15,229.81,185.44,-45.51,139.94,,,,,,,
2008,194,7,13,19.48,0,5.62,185.89,233.94,-67.89,166.04,,,,,,,
2008,195,7,14,15.20,0.4,7.55,235.93,164.91,-41.20,123.70,,,,,,,
2008,196,7,15,8.47,0.6,4.92,291.80,119.90,-23.39,96.50,,,,,,,
2008,197,7,16,7.99,0,4.14,254.95,216.80,-60.79,156.00,,,,,,,
2008,198,7,17,11.81,0,3.76,121.46,177.46,-43.94,133.53,,,,,,,
2008,199,7,18,16.59,0,3.39,210.13,177.17,-41.34,135.84,,,,,,,
2008,200,7,19,11.97,2.3,2.59,129.18,133.22,-23.64,109.58,,,,,,,
2008,201,7,20,10.63,8.4,3.63,130.52,92.64,-8.28,84.35,,,,,,,
2008,202,7,21,13.51,0,5.49,216.05,193.54,-48.73,144.81,,,,,,,
2008,203,7,22,11.63,0,2.39,179.85,44.51,-14.91,29.59,,,,,,,
2008,204,7,23,13.76,0.1,2.15,186.48,163.35,-42.61,120.74,,,,,,,
2008,205,7,24,12.76,0,4.93,256.47,184.10,-45.89,138.22,,,,,,,
2008,206,7,25,7.72,1.4,4.22,120.01,48.17,-11.11,37.05,,,,,,,
2008,207,7,26,6.65,11,5.47,217.07,90.12,-12.17,77.95,,,,,,,
2008,208,7,27,6.35,0.7,3.17,191.73,83.89,-16.12,67.77,,,,,,,
2008,209,7,28,7.24,2.5,3.11,73.82,92.36,-12.28,80.10,,,,,,,
2008,210,7,29,6.27,0.3,4.66,302.25,57.99,-12.73,45.26,,,,,,,
2008,211,7,30,4.10,0.3,4.88,321.63,139.14,-27.67,111.46,,,,,,,
2008,212,7,31,4.48,0,1.93,89.14,135.70,-37.76,97.94,,,,,,,
2008,213,8,1,6.79,1.6,2.88,85.00,112.11,-26.46,85.66,,,,,,,
2008,214,8,2,7.74,7.6,5.04,262.84,65.69,-8.51,57.18,,,,,,,
2008,215,8,3,7.11,0.1,3.98,276.85,85.01,-11.65,73.37,,,,,,,
2008,216,8,4,5.41,0,2.72,248.97,82.52,-18.42,64.10,,,,,,,
2008,217,8,5,4.85,0,2.33,48.74,144.00,-32.42,111.57,,,,,,,
2008,218,8,6,7.90,0,3.13,71.18,85.16,-25.45,59.71,,,,,,,
2008,219,8,7,9.50,0,5.38,76.65,177.71,-50.79,126.93,,,,,,,
2008,220,8,8,11.25,0,4.40,71.69,157.49,-55.89,101.61,,,,,,,
2008,221,8,9,9.60,0,4.15,60.04,201.63,-76.45,125.18,,,,,,,
2008,222,8,10,8.26,0,3.38,68.77,185.11,-65.96,119.16,,,,,,,
2008,223,8,11,10.70,0,3.36,73.12,196.38,-71.84,124.54,,,,,,,
2008,224,8,12,9.71,0,5.54,63.64,162.95,-68.17,94.77,,,,,,,
2008,225,8,13,5.65,0,5.09,54.35,98.86,-21.36,77.51,,,,,,,
2008,226,8,14,5.87,0,3.55,77.28,93.48,-28.91,64.57,,,,,,,
2008,227,8,15,9.40,0,5.48,65.31,140.94,-37.03,103.91,,,,,,,
2008,228,8,16,9.44,4.8,4.57,86.70,57.25,-10.82,46.44,,,,,,,
2008,229,8,17,13.48,0,4.69,110.54,123.25,-32.89,90.37,,,,,,,
2008,230,8,18,11.05,0,3.53,76.50,143.55,-66.54,77.00,,,,,,,
2008,231,8,19,7.00,0,2.71,185.34,142.66,-46.81,95.85,,,,,,,
2008,232,8,20,6.05,0,2.16,64.91,153.06,-63.29,89.78,,,,,,,
2008,233,8,21,10.17,0.4,2.55,107.32,111.27,-33.21,78.05,,,,,,,
2008,234,8,22,9.51,0,3.63,230.98,52.98,-9.47,43.51,,,,,,,
2008,235,8,23,9.20,0,2.35,173.41,108.25,-31.56,76.70,,,,,,,
2008,236,8,24,9.45,4.4,2.75,136.10,47.55,-7.40,40.15,,,,,,,
2008,237,8,25,5.35,0,3.95,251.73,65.68,-10.62,55.06,,,,,,,
2008,238,8,26,5.56,0,3.00,74.03,118.79,-41.81,76.97,,,,,,,
2008,239,8,27,10.97,0,2.89,145.97,140.62,-56.16,84.46,,,,,,,
2008,240,8,28,11.77,0.6,2.62,182.24,130.22,-47.17,83.04,,,,,,,
2008,241,8,29,8.64,1.1,3.93,218.65,93.05,-30.01,63.03,,,,,,,
2008,242,8,30,4.86,3.9,3.33,236.72,75.20,-20.08,55.12,,,,,,,
2008,243,8,31,7.07,0,3.44,154.58,95.65,-40.30,55.35,,,,,,,
2008,244,9,1,7.42,0,5.25,196.96,92.21,-47.86,44.35,,,,,,,
2008,245,9,2,4.91,7.2,4.43,209.91,30.87,-10.86,20.01,,,,,,,
2008,246,9,3,2.71,1.3,5.79,241.00,59.92,-30.92,29.01,,,,,,,
2008,247,9,4,3.24,1.6,6.56,263.16,43.47,-30.46,13.01,,,,,,,
2008,248,9,5,2.55,1.3,8.01,303.04,57.70,-21.01,36.68,,,,,,,
2008,249,9,6,1.40,0.4,3.84,316.40,77.25,-29.08,48.17,,,,,,,
2008,250,9,7,1.84,0,2.16,164.78,101.40,-48.52,52.88,,,,,,,
2008,251,9,8,4.35,0,3.89,151.77,119.68,-77.08,42.61,,,,,,,
2008,252,9,9,4.07,0,2.27,175.70,118.61,-70.80,47.81,,,,,,,
2008,253,9,10,2.17,0,4.30,65.19,49.92,-11.44,38.48,,,,,,,
2008,254,9,11,2.31,0,2.77,62.74,41.04,-14.12,26.91,,,,,,,
2008,255,9,12,2.26,0,2.39,88.59,97.47,-53.65,43.83,,,,,,,
2008,256,9,13,2.34,0,5.04,70.65,61.02,-28.79,32.22,,,,,,,
2008,257,9,14,3.29,0,7.53,82.52,58.28,-28.13,30.15,,,,,,,
2008,258,9,15,3.59,0,7.27,101.93,57.58,-15.92,41.65,,,,,,,
2008,259,9,16,6.58,0,5.27,132.58,28.29,-6.02,22.26,,,,,,,
2008,260,9,17,4.57,0.8,2.47,183.78,20.48,-2.26,18.22,,,,,,,
2008,261,9,18,3.64,0.1,3.17,47.32,27.65,-3.43,24.23,,,,,,,
2008,262,9,19,3.14,0.1,3.72,54.68,33.11,-4.91,28.20,,,,,,,
2008,263,9,20,4.36,3.2,3.65,75.20,13.84,-1.58,12.26,,,,,,,
2008,264,9,21,5.21,2.6,2.88,133.84,28.08,-1.98,26.10,,,,,,,
2008,265,9,22,2.85,0.6,4.89,318.45,22.68,-4.00,18.68,,,,,,,
2008,266,9,23,1.65,0.4,3.54,243.20,47.81,-23.95,23.86,,,,,,,
2008,267,9,24,1.12,1.2,5.10,269.69,52.53,-41.61,10.92,,,,,,,
2008,268,9,25,1.63,0,4.76,251.68,36.88,-32.47,4.41,,,,,,,
2008,269,9,26,-0.11,0.2,3.89,271.67,44.53,-42.51,2.04,,,,,,,
2008,270,9,27,-1.84,0,4.42,109.43,56.94,-67.38,-10.44,,,,,,,
2008,271,9,28,1.31,0,4.35,112.00,63.45,-46.28,17.17,,,,,,,
2008,272,9,29,1.75,0.4,2.96,136.71,19.89,-12.54,7.35,,,,,,,
2008,273,9,30,1.19,0.6,3.24,269.91,45.52,-20.85,24.67,,,,,,,
2008,274,10,1,0.42,0.2,3.26,250.31,25.83,-20.49,5.34,,,,,,,
2008,275,10,2,1.18,1.1,3.45,262.61,19.56,-7.62,11.94,,,,,,,
2008,276,10,3,-0.51,0,3.83,41.26,27.41,-19.59,7.82,,,,,,,
2008,277,10,4,0.67,0.4,3.79,91.71,8.48,-6.37,2.11,,,,,,,
2008,278,10,5,-0.46,0.8,3.51,171.11,8.52,-4.14,4.38,,,,,,,
2008,279,10,6,0.56,1,5.00,161.70,8.86,-0.71,8.15,,,,,,,
2008,280,10,7,-1.10,0,10.07,301.93,7.13,-8.15,-1.02,,,,,,,
2008,281,10,8,-2.49,0,8.18,268.99,5.43,-13.24,-7.81,,,,,,,
2008,282,10,9,-6.25,0,3.15,199.15,20.79,-44.86,-24.07,,,,,,,
2008,283,10,10,-5.76,0,4.13,89.15,1.62,-13.33,-11.71,,,,,,,
2008,284,10,11,-0.57,0,6.65,260.62,8.21,-14.35,-6.14,,,,,,,
2008,285,10,12,-1.95,0,4.82,321.02,2.97,-6.39,-3.42,,,,,,,
2008,286,10,13,-1.74,0,2.89,207.44,2.48,-7.99,-5.50,,,,,,,
2008,287,10,14,-2.75,0,1.47,81.89,3.46,-1.73,1.74,,,,,,,
2008,288,10,15,-4.35,0,3.19,91.67,5.98,-12.67,-6.70,,,,,,,
2008,289,10,16,-2.98,0,1.61,111.09,3.70,-10.55,-6.86,,,,,,,
2008,290,10,17,-5.23,0,0.55,186.01,1.92,-5.58,-3.66,,,,,,,
2008,291,10,18,-4.04,0,1.41,275.12,-2.56,3.44,0.88,,,,,,,
2008,292,10,19,-4.27,0,3.63,68.89,-2.49,-2.11,-4.60,,,,,,,
2008,293,10,20,-3.63,0,9.88,62.67,1.74,-8.34,-6.60,,,,,,,
2008,294,10,21,-3.64,0,8.13,72.38,2.25,-8.40,-6.15,,,,,,,
2008,295,10,22,-7.53,0,5.67,88.44,3.43,-36.44,-33.01,,,,,,,
2008,296,10,23,-8.96,0,2.13,155.37,1.40,-3.02,-1.63,,,,,,,
2008,297,10,24,-10.32,0,3.18,209.71,1.08,0.39,1.47,,,,,,,
2008,298,10,25,-9.72,0,3.17,201.08,6.12,-22.61,-16.49,,,,,,,
2008,299,10,26,-16.05,0,1.30,150.10,9.67,-11.99,-2.31,,,,,,,
2008,300,10,27,-10.33,0,3.93,179.70,2.20,-24.66,-22.45,,,,,,,
2008,301,10,28,-13.49,0,2.83,122.49,9.57,-41.97,-32.40,,,,,,,
2008,302,10,29,-8.55,0,3.37,235.15,0.15,-9.56,-9.41,,,,,,,
2008,303,10,30,-7.91,0,2.23,315.65,0.47,-9.88,-9.41,,,,,,,
2008,304,10,31,-9.38,0,5.69,120.95,0.18,-12.74,-12.56,,,,,,,
2008,305,11,1,-11.78,0,5.33,312.73,1.33,-11.43,-10.09,,,,,,,
2008,306,11,2,-13.13,0,2.17,270.42,0.79,-9.54,-8.75,,,,,,,
2008,307,11,3,-17.13,0,3.61,130.84,2.48,-29.26,-26.78,,,,,,,
2008,308,11,4,-17.85,0,4.10,111.05,4.73,-11.57,-6.83,,,,,,,
2008,309,11,5,-10.42,0,4.31,244.51,0.06,-13.17,-13.10,,,,,,,
2008,310,11,6,-17.96,0,4.17,75.70,7.16,-34.45,-27.30,,,,,,,
2008,311,11,7,-18.53,0,6.98,135.01,6.21,-30.48,-24.28,,,,,,,
2008,312,11,8,-16.27,0,8.70,137.92,0.01,-52.47,-52.46,,,,,,,
2008,313,11,9,-13.38,0,9.70,148.72,0.01,-50.33,-50.32,,,,,,,
2008,314,11,10,-12.49,0,10.14,161.74,0.19,-38.27,-38.08,,,,,,,
2008,315,11,11,-11.48,0,3.83,186.28,0.95,-36.08,-35.14,,,,,,,
2008,316,11,12,-6.61,0,5.38,130.23,-0.03,-35.01,-35.03,,,,,,,
2008,317,11,13,-8.65,0,5.14,175.26,0.24,-26.18,-25.94,,,,,,,
2008,318,11,14,-11.86,0,2.08,184.15,2.48,-20.04,-17.57,,,,,,,
2008,319,11,15,-9.32,0,4.37,130.14,4.35,-8.86,-4.51,,,,,,,
2008,320,11,16,-9.16,0,3.61,232.40,-0.42,-15.98,-16.41,,,,,,,
2008,321,11,17,-6.86,0,0.94,132.57,-0.12,-0.32,-0.45,,,,,,,
2008,322,11,18,-13.27,0,1.43,105.33,0.46,-0.31,0.15,,,,,,,
2008,323,11,19,-14.02,0,1.26,84.37,-0.35,-0.36,-0.71,,,,,,,
2008,324,11,20,-16.48,0,4.92,67.00,-0.82,1.31,0.48,,,,,,,
2008,325,11,21,-24.07,0,0.76,150.65,-1.16,0.69,-0.47,,,,,,,
2008,326,11,22,-24.79,0,0.48,92.88,-1.04,-0.30,-1.34,,,,,,,
2008,327,11,23,-27.31,0,1.08,114.90,-0.13,-0.59,-0.73,,,,,,,
2008,328,11,24,-24.90,0,6.17,146.87,0.02,-0.28,-0.26,,,,,,,
2008,329,11,25,-20.21,0,4.98,265.58,-0.79,1.18,0.39,,,,,,,
2008,330,11,26,-24.48,0,2.21,251.59,-2.08,1.67,-0.41,,,,,,,
2008,331,11,27,-27.37,0,1.53,155.86,-1.22,-0.20,-1.41,,,,,,,
2008,332,11,28,-23.35,0,1.73,256.53,-1.28,-0.55,-1.83,,,,,,,
2008,333,11,29,-23.32,0,1.56,189.98,-1.36,-0.55,-1.91,,,,,,,
2008,334,11,30,-17.50,0,5.68,270.70,-0.45,-0.22,-0.67,,,,,,,
2008,335,12,1,-19.22,0,3.05,260.85,-1.28,-0.11,-1.39,,,,,,,
2008,336,12,2,-23.96,0,2.95,105.83,-0.93,-0.10,-1.03,,,,,,,
2008,337,12,3,-28.15,0,1.33,172.55,-1.91,-0.79,-2.70,,,,,,,
2008,338,12,4,-18.49,0,2.52,221.62,-0.52,-0.30,-0.81,,,,,,,
2008,339,12,5,-26.16,0,2.26,58.70,-1.02,-0.38,-1.40,,,,,,,
2008,340,12,6,-29.41,0,3.02,92.71,-0.61,0.07,-0.53,,,,,,,
2008,341,12,7,-31.86,0,3.14,98.34,-0.45,0.17,-0.28,,,,,,,
2008,342,12,8,-26.60,0,3.63,50.97,-0.32,-0.13,-0.45,,,,,,,
2008,343,12,9,-27.38,0,2.62,141.89,-1.60,-0.22,-1.82,,,,,,,
2008,344,12,10,-30.97,0,1.70,45.05,-1.84,-0.29,-2.13,,,,,,,
2008,345,12,11,-27.70,0,3.85,65.89,-0.31,-0.14,-0.45,,,,,,,
2008,346,12,12,-28.52,0,2.64,64.69,-0.72,-0.13,-0.85,,,,,,,
2008,347,12,13,-25.44,0,2.28,96.60,-0.69,-0.21,-0.90,,,,,,,
2008,348,12,14,-19.97,0,2.59,170.81,-0.46,-0.21,-0.67,,,,,,,
2008,349,12,15,-17.01,0,5.21,286.67,-0.21,-0.39,-0.60,,,,,,,
2008,350,12,16,-17.60,0,4.69,135.97,-0.26,-2.57,-2.83,,,,,,,
2008,351,12,17,-16.32,0,4.38,115.36,-0.24,-1.44,-1.68,,,,,,,
2008,352,12,18,-16.30,0,5.22,282.01,-0.24,-0.54,-0.78,,,,,,,
2008,353,12,19,-17.12,0,2.11,235.44,-0.25,-2.31,-2.56,,,,,,,
2008,354,12,20,-14.92,0,4.82,93.19,-0.38,-0.47,-0.85,,,,,,,
2008,355,12,21,-15.83,0,5.20,101.25,-0.55,-1.00,-1.55,,,,,,,
2008,356,12,22,-17.30,0,5.23,108.03,-0.69,-21.58,-22.27,,,,,,,
2008,357,12,23,-15.34,0,2.28,129.84,-0.31,-1.82,-2.13,,,,,,,
2008,358,12,24,-18.43,0,3.19,127.89,-0.32,-10.05,-10.36,,,,,,,
2008,359,12,25,-20.47,0,5.01,169.28,-0.26,-8.29,-8.55,,,,,,,
2008,360,12,26,-18.51,0,2.03,206.66,-0.27,-2.52,-2.79,,,,,,,
2008,361,12,27,-18.60,0,6.67,301.97,-0.64,-20.28,-20.92,,,,,,,
2008,362,12,28,-23.76,0,5.90,172.20,-1.02,-20.99,-22.01,,,,,,,
2008,363,12,29,-14.01,0,6.44,202.44,-0.53,-7.72,-8.25,,,,,,,
2008,364,12,30,-14.19,0,4.76,206.68,-1.81,-18.62,-20.43,,,,,,,
2008,365,12,31,-23.96,0,6.15,62.27,-1.30,-20.41,-21.70,,,,,,,
2008,1,1,1,-30.12,0,0.84,177.33,-2.02,-9.74,-11.76,,,,,,,
2008,2,1,2,-28.99,0,2.85,179.94,-0.88,-3.92,-4.80,,,,,,,
2008,3,1,3,-19.29,0,2.53,249.53,-0.75,-2.95,-3.70,,,,,,,
2008,4,1,4,-21.49,0,0.01,206.10,-0.48,-0.60,-1.08,,,,,,,
2008,5,1,5,-24.92,0,0.00,,-0.38,-0.84,-1.21,,,,,,,
2008,6,1,6,-22.17,0,0.00,,-0.19,-0.50,-0.70,,,,,,,
2008,7,1,7,-29.11,0,0.00,,-0.83,-0.83,-1.66,,,,,,,
2008,8,1,8,-24.34,0,0.00,,0.04,-0.60,-0.57,,,,,,,
2008,9,1,9,-23.30,0,1.21,126.97,-0.29,-2.93,-3.22,,,,,,,
2008,10,1,10,-17.27,0,6.47,197.47,-0.76,-18.31,-19.07,,,,,,,
2008,11,1,11,-23.06,0,3.99,243.89,-1.58,-20.81,-22.39,,,,,,,
2008,12,1,12,-27.67,0,1.52,99.85,-1.57,-3.63,-5.19,,,,,,,
2008,13,1,13,-30.25,0,0.93,157.66,-1.36,-2.09,-3.45,,,,,,,
2008,14,1,14,-30.90,0,1.23,161.53,-1.01,-1.61,-2.63,,,,,,,
2008,15,1,15,-26.28,0,5.38,105.47,-0.61,-1.60,-2.22,,,,,,,
2008,16,1,16,-23.55,0,5.04,74.52,-0.39,-1.52,-1.90,,,,,,,
2008,17,1,17,-21.12,0,5.54,86.58,0.14,2.78,2.92,,,,,,,
2008,18,1,18,-19.53,0,2.50,165.76,-0.40,-3.04,-3.43,,,,,,,
2008,19,1,19,-28.89,0,1.00,144.31,-0.98,-5.67,-6.65,,,,,,,
2008,20,1,20,-21.58,0,5.55,103.60,0.52,-16.39,-15.87,,,,,,,
2008,21,1,21,-21.85,0,3.17,91.71,-0.49,-8.89,-9.38,,,,,,,
2008,22,1,22,-20.98,0,1.96,146.05,-0.23,-1.46,-1.69,,,,,,,
2008,23,1,23,-20.37,0,4.20,201.19,-0.21,-3.20,-3.41,,,,,,,
2008,24,1,24,-24.20,0,5.68,306.21,-0.59,-16.15,-16.74,,,,,,,
2008,25,1,25,-26.35,0,4.85,314.00,-0.16,-8.27,-8.43,,,,,,,
2008,26,1,26,-25.98,0,6.43,262.75,0.21,-25.74,-25.53,,,,,,,
2008,27,1,27,-25.51,0,7.63,260.99,-0.71,-31.77,-32.48,,,,,,,
2008,28,1,28,-24.30,0,7.94,262.84,-0.37,-14.35,-14.71,,,,,,,
2008,29,1,29,-26.10,0,4.70,269.72,2.72,-11.46,-8.74,,,,,,,
2008,30,1,30,-29.20,0,3.88,191.81,1.99,-2.83,-0.84,,,,,,,
2008,31,1,31,-17.35,0,10.93,251.14,0.75,-15.72,-14.96,,,,,,,
2008,32,2,1,-24.33,0,4.62,259.71,3.49,-7.38,-3.88,,,,,,,
2008,33,2,2,-25.02,0,4.63,126.59,3.57,-1.39,2.18,,,,,,,
2008,34,2,3,-13.96,0,8.10,271.29,-0.11,-13.31,-13.41,,,,,,,
2008,35,2,4,-25.97,0,9.10,297.41,5.14,-49.42,-44.27,,,,,,,
2008,36,2,5,-33.13,0,3.83,252.06,7.73,-29.37,-21.64,,,,,,,
2008,37,2,6,-32.70,0,4.57,184.84,6.62,-14.34,-7.72,,,,,,,
2008,38,2,7,-31.52,0,3.54,255.22,3.14,-9.11,-5.97,,,,,,,
2008,39,2,8,-24.13,0,7.81,289.56,0.89,-10.80,-9.91,,,,,,,
2008,40,2,9,-33.71,0,2.87,255.40,5.90,-11.88,-5.98,,,,,,,
2008,41,2,10,-35.50,0,2.92,196.27,6.06,-7.87,-1.80,,,,,,,
2008,42,2,11,-37.44,0,1.09,184.58,8.73,-6.96,1.77,,,,,,,
2008,43,2,12,-32.57,0,4.00,115.61,5.53,-6.58,-1.06,,,,,,,
2008,44,2,13,-28.45,0,4.03,138.54,0.66,2.00,2.66,,,,,,,
2008,45,2,14,-29.28,0,1.46,304.36,9.31,-17.65,-8.34,,,,,,,
2008,46,2,15,-32.99,0,0.53,344.11,17.62,-18.08,-0.46,,,,,,,
2008,47,2,16,-26.40,0,6.22,107.81,22.53,-28.15,-5.62,,,,,,,
2008,48,2,17,-17.00,0,8.35,115.08,1.89,-15.47,-13.58,,,,,,,
2008,49,2,18,-12.84,0,4.12,174.45,4.10,-0.68,3.42,,,,,,,
2008,50,2,19,-17.24,0,1.73,128.82,11.67,-17.59,-5.92,,,,,,,
2008,51,2,20,-14.44,0,2.59,195.65,11.36,-3.49,7.87,,,,,,,
2008,52,2,21,-15.47,0,0.94,174.19,-0.72,-1.08,-1.80,,,,,,,
2008,53,2,22,-16.57,0,3.12,86.06,-1.08,-0.07,-1.16,,,,,,,
2008,54,2,23,-20.94,0,9.02,94.34,1.77,-7.34,-5.57,,,,,,,
2008,55,2,24,-18.46,0,8.16,130.69,13.12,-39.85,-26.72,,,,,,,
2008,56,2,25,-11.67,0,5.76,224.80,6.97,-24.67,-17.70,,,,,,,
2008,57,2,26,-11.37,0,7.50,221.13,5.35,-24.71,-19.36,,,,,,,
2008,58,2,27,-5.58,0,10.13,254.96,4.83,-20.81,-15.99,,,,,,,
2008,59,2,28,-8.62,0,5.37,185.18,4.10,-13.36,-9.25,,,,,,,
2008,60,3,1,-18.50,0,13.58,289.88,11.17,-35.64,-24.48,,,,,,,
2008,61,3,2,-24.10,0,3.69,170.41,23.68,-41.44,-17.76,,,,,,,
2008,62,3,3,-17.09,0,7.55,126.69,11.89,-29.62,-17.73,,,,,,,
2008,63,3,4,-11.89,0,7.19,258.53,10.02,-27.77,-17.75,,,,,,,
2008,64,3,5,-21.31,0,5.14,250.89,22.35,-38.52,-16.17,,,,,,,
2008,65,3,6,-23.06,0,3.95,158.77,13.56,-22.97,-9.41,,,,,,,
2008,66,3,7,-19.55,0,3.72,196.17,13.80,-25.76,-11.95,,,,,,,
2008,67,3,8,-21.18,0,3.33,207.13,9.01,-13.63,-4.62,,,,,,,
2008,68,3,9,-24.34,0,4.08,280.47,18.74,-37.25,-18.51,,,,,,,
2008,69,3,10,-23.42,0,6.51,290.71,10.22,-20.52,-10.30,,,,,,,
2008,70,3,11,-27.75,0,1.77,251.71,23.84,-34.69,-10.85,,,,,,,
2008,71,3,12,-31.24,0,2.36,57.88,31.38,-26.02,5.36,,,,,,,
2008,72,3,13,-25.96,0,4.35,34.77,10.87,-10.57,0.30,,,,,,,
2008,73,3,14,-25.32,0,9.01,321.22,11.53,-9.01,2.52,,,,,,,
2008,74,3,15,-26.68,0,3.75,245.32,26.87,-41.22,-14.35,,,,,,,
2008,75,3,16,-27.07,0,3.69,153.09,35.54,-41.98,-6.44,,,,,,,
2008,76,3,17,-17.29,0,7.38,134.63,17.64,-26.90,-9.27,,,,,,,
2008,77,3,18,-16.83,0,1.55,205.11,20.54,-24.97,-4.43,,,,,,,
2008,78,3,19,-15.74,0,3.90,115.53,27.99,-37.44,-9.45,,,,,,,
2008,79,3,20,-18.33,0,3.35,127.99,38.85,-36.32,2.53,,,,,,,
2008,80,3,21,-16.82,0,5.52,97.04,30.10,-45.57,-15.47,,,,,,,
2008,81,3,22,-17.74,0,3.98,89.08,28.85,-38.17,-9.33,,,,,,,
2008,82,3,23,-17.50,0,2.86,264.32,35.98,-19.91,16.07,,,,,,,
2008,83,3,24,-17.82,0,1.34,212.48,30.51,-4.09,26.43,,,,,,,
